2023-01-21T03:50:45.050Z,md,"109 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-21T03:49:20.290Z,md,"107 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-21T03:28:11.510Z,md,"4km NW of The Geysers, CA",earthquake
2023-01-21T03:27:50.440Z,ml,"6km NNW of The Geysers, CA",earthquake
2023-01-21T02:50:36.279Z,mb,"85 km NNW of Sinabang, Indonesia",earthquake
2023-01-21T01:50:46.456Z,mb,"75 km SW of Atocha, Bolivia",earthquake
2023-01-21T01:14:37.030Z,mb,"159 km WNW of Tobelo, Indonesia",earthquake
2023-01-21T00:55:54.420Z,md,"1km SE of Portola Valley, CA",earthquake
2023-01-21T00:55:49.680Z,md,"1km SE of Portola Valley, CA",earthquake
2023-01-20T23:40:45.770Z,md,"118 km N of Suárez, Puerto Rico",earthquake
2023-01-20T22:47:25.714Z,mb,"130 km ENE of Iquique, Chile",earthquake
2023-01-20T22:09:39.774Z,mww,"24 km SW of Campo Gallo, Argentina",earthquake
2023-01-20T21:48:09.250Z,md,"5 km N of Lluveras, Puerto Rico",earthquake
2023-01-20T21:30:51.287Z,mb,"33 km N of Kiomboi, Tanzania",earthquake
2023-01-20T20:01:21.660Z,md,"42 km NNW of San Antonio, Puerto Rico",earthquake
2023-01-20T18:05:42.096Z,mb,"56 km NE of Namie, Japan",earthquake
2023-01-20T18:05:07.253Z,mb,"170 km SSW of Bengkulu, Indonesia",earthquake
2023-01-20T17:49:34.446Z,mb,Molucca Sea,earthquake
2023-01-20T16:41:12.155Z,mb,"35 km SSE of Kuril’sk, Russia",earthquake
2023-01-20T13:54:39.752Z,ml,"131 km SW of Nikolski, Alaska",earthquake
2023-01-20T12:41:15.404Z,mww,Kermadec Islands region,earthquake
2023-01-20T11:46:23.720Z,md,"35 km N of Hatillo, Puerto Rico",earthquake
2023-01-20T11:23:41.042Z,mww,"40 km WSW of Pointe-Noire, Guadeloupe",earthquake
2023-01-20T10:42:55.390Z,md,"16 km WNW of Rincón, Puerto Rico",earthquake
2023-01-20T10:40:12.947Z,mb,"168 km NNW of Tobelo, Indonesia",earthquake
2023-01-20T10:32:16.720Z,ml,"8 km E of Pāhala, Hawaii",earthquake
2023-01-20T08:58:08.696Z,mb,"213 km NNE of Tobelo, Indonesia",earthquake
2023-01-20T08:01:14.570Z,mw,"16km WSW of Weitchpec, CA",earthquake
2023-01-20T07:15:39.920Z,ml,"8km NNW of New Idria, CA",earthquake
2023-01-20T07:09:07.840Z,md,"1km SE of Portola Valley, CA",earthquake
2023-01-20T06:22:30.630Z,md,Puerto Rico region,earthquake
2023-01-20T05:54:41.510Z,md,"9 km WNW of Pole Ojea, Puerto Rico",earthquake
2023-01-20T05:48:28.629Z,mb,"near the east coast of Honshu, Japan",earthquake
2023-01-20T05:37:23.842Z,mb,"59 km SSW of Türkler, Turkey",earthquake
2023-01-20T04:51:55.238Z,mb,Macquarie Island region,earthquake
2023-01-20T03:46:06.105Z,mb,"29 km E of Rasht, Tajikistan",earthquake
2023-01-20T03:40:32.671Z,mb,"152 km NNE of Maumere, Indonesia",earthquake
2023-01-20T03:39:08.795Z,ml,"19 km SW of Anchor Point, Alaska",earthquake
2023-01-20T03:24:01.770Z,md,"131 km N of San Juan, Puerto Rico",earthquake
2023-01-20T03:11:31.544Z,mb,Samoa Islands region,earthquake
2023-01-20T02:45:32.624Z,ml,"39 km ESE of Fox River, Alaska",earthquake
2023-01-20T02:13:06.023Z,ml,Central Alaska,earthquake
2023-01-20T01:20:11.791Z,mb,"183 km SSE of Hotan, China",earthquake
2023-01-20T01:18:07.660Z,mw,"9km SW of Cloverdale, CA",earthquake
2023-01-20T00:57:15.739Z,mb,"89 km SW of Corinto, Nicaragua",earthquake
2023-01-20T00:47:51.600Z,md,Puerto Rico region,earthquake
2023-01-20T00:29:25.090Z,mb,"74 km E of Darnah, Libya",earthquake
2023-01-19T21:49:06.935Z,mb,"154 km NW of Tobelo, Indonesia",earthquake
2023-01-19T21:45:09.797Z,mb,"42 km W of Gadung, Philippines",earthquake
2023-01-19T21:21:17.236Z,ml,"240 km SE of Chiniak, Alaska",earthquake
2023-01-19T20:54:06.447Z,ml,Gulf of Alaska,earthquake
2023-01-19T20:35:20.484Z,mb,"152 km NW of Tobelo, Indonesia",earthquake
2023-01-19T20:30:07.050Z,mw,"16km WSW of Weitchpec, CA",earthquake
2023-01-19T20:09:34.550Z,md,"5km SSE of San Juan Bautista, CA",earthquake
2023-01-19T19:21:41.850Z,ml,"4km S of San Juan Bautista, CA",earthquake
2023-01-19T18:51:38.143Z,mb,"164 km NW of Tobelo, Indonesia",earthquake
2023-01-19T18:26:16.494Z,mb,El Salvador,earthquake
2023-01-19T17:52:45.046Z,mb,"78 km E of ‘Ohonua, Tonga",earthquake
2023-01-19T17:51:33.296Z,mb,"154 km NW of Tobelo, Indonesia",earthquake
2023-01-19T17:43:45.011Z,mb,off the coast of Ecuador,earthquake
2023-01-19T17:15:55.930Z,mw,"4km S of San Juan Bautista, CA",earthquake
2023-01-19T16:57:33.189Z,mb,southeast of Easter Island,earthquake
2023-01-19T16:55:04.427Z,mb,"196 km ENE of Levuka, Fiji",earthquake
2023-01-19T15:20:18.397Z,mb,"284 km WNW of Ozernovskiy, Russia",earthquake
2023-01-19T15:09:00.910Z,md,"23 km SW of Esperanza, Puerto Rico",earthquake
2023-01-19T15:01:24.830Z,md,"135 km N of Suárez, Puerto Rico",earthquake
2023-01-19T14:28:52.482Z,mb,"191 km SE of Sarangani, Philippines",earthquake
2023-01-19T14:20:55.130Z,ml,Oklahoma,earthquake
2023-01-19T13:58:40.370Z,ml,"21km ESE of Little Lake, CA",earthquake
2023-01-19T13:01:08.147Z,mb,"32 km NE of Yigo Village, Guam",earthquake
2023-01-19T13:00:21.470Z,mb,"170 km NW of Tobelo, Indonesia",earthquake
2023-01-19T12:29:50.043Z,mb,"159 km NW of Tobelo, Indonesia",earthquake
2023-01-19T12:24:40.492Z,mb,"Hokkaido, Japan region",earthquake
2023-01-19T12:07:05.450Z,ml,"8 km NE of Pāhala, Hawaii",earthquake
2023-01-19T11:56:51.880Z,mb,"255 km N of Metinaro, Timor Leste",earthquake
2023-01-19T11:45:14.375Z,mb,"147 km S of False Pass, Alaska",earthquake
2023-01-19T11:30:42.468Z,mww,"47 km ENE of Pārūn, Afghanistan",earthquake
2023-01-19T09:14:29.711Z,mb,"8 km WSW of Lamitan, Philippines",earthquake
2023-01-19T08:36:28.311Z,mb,"148 km S of False Pass, Alaska",earthquake
2023-01-19T07:58:27.504Z,mb,"163 km NW of Tobelo, Indonesia",earthquake
2023-01-19T07:38:35.112Z,mb,"155 km NW of Tobelo, Indonesia",earthquake
2023-01-19T06:43:44.952Z,mb,"157 km S of False Pass, Alaska",earthquake
2023-01-19T05:55:24.350Z,mb,"43 km WNW of San Antonio de los Cobres, Argentina",earthquake
2023-01-19T05:55:23.163Z,mb,Turkey-Iran border region,earthquake
2023-01-19T04:54:29.603Z,mb,"152 km NW of Tobelo, Indonesia",earthquake
2023-01-19T03:50:20.204Z,mb,"190 km SSE of Lata, Solomon Islands",earthquake
2023-01-19T03:50:00.811Z,mb,Balleny Islands region,earthquake
2023-01-19T03:30:37.791Z,mb,"180 km SW of Bandar Lampung, Indonesia",earthquake
2023-01-19T03:30:07.298Z,mb,"83 km SE of Lata, Solomon Islands",earthquake
2023-01-19T03:25:24.263Z,mb,"92 km SSE of Toba, Japan",earthquake
2023-01-19T02:27:25.889Z,mb,"172 km NNE of Barra Patuca, Honduras",earthquake
2023-01-19T02:24:56.968Z,mb,"156 km NNW of Tobelo, Indonesia",earthquake
2023-01-19T02:22:27.212Z,mwr,"32 km WNW of Míthymna, Greece",earthquake
2023-01-19T01:56:16.933Z,mb,"147 km N of Pagudpud, Philippines",earthquake
2023-01-19T01:41:39.388Z,mb,"Volcano Islands, Japan region",earthquake
2023-01-19T01:36:23.195Z,mb,Molucca Sea,earthquake
2023-01-19T01:17:56.734Z,mb,"Andaman Islands, India region",earthquake
2023-01-19T01:14:13.410Z,md,"109 km N of San Antonio, Puerto Rico",earthquake
2023-01-19T00:29:12.512Z,ml,"11 km WSW of Smiths Ferry, Idaho",earthquake
2023-01-19T00:07:52.919Z,ml,"8 km WSW of Smiths Ferry, Idaho",earthquake
2023-01-18T22:18:09.600Z,md,"16 km ESE of La Romana, Dominican Republic",earthquake
2023-01-18T22:01:27.838Z,mb,"49 km W of Manokwari, Indonesia",earthquake
2023-01-18T20:57:50.418Z,mb,"163 km NW of Tobelo, Indonesia",earthquake
2023-01-18T20:53:48.693Z,ml,"60 km S of Whites City, New Mexico",earthquake
2023-01-18T20:07:40.106Z,mb,"212 km WNW of Lautoka, Fiji",earthquake
2023-01-18T19:55:00.638Z,mb,"168 km NW of Tobelo, Indonesia",earthquake
2023-01-18T19:53:34.200Z,mb,"262 km E of Tadine, New Caledonia",earthquake
2023-01-18T19:08:56.568Z,mb,"148 km NNW of Neiafu, Tonga",earthquake
2023-01-18T18:55:37.987Z,mb,"159 km NW of Tobelo, Indonesia",earthquake
2023-01-18T18:22:50.479Z,mb,"1 km NNW of Áno Kastrítsi, Greece",earthquake
2023-01-18T18:19:06.329Z,mb,"Northwest Territories, Canada",earthquake
2023-01-18T18:17:12.622Z,mb,south of the Fiji Islands,earthquake
2023-01-18T18:15:36.473Z,mb,"163 km NW of Tobelo, Indonesia",earthquake
2023-01-18T18:03:03.910Z,mb,"Kermadec Islands, New Zealand",earthquake
2023-01-18T17:50:38.171Z,mb,"241 km W of Hihifo, Tonga",earthquake
2023-01-18T17:00:12.933Z,mb,"101 km SSW of Żurrieq, Malta",earthquake
2023-01-18T16:27:48.105Z,mww,"south of Java, Indonesia",earthquake
2023-01-18T16:10:45.411Z,mb,"south of Java, Indonesia",earthquake
2023-01-18T16:06:40.935Z,mb,"159 km NW of Tobelo, Indonesia",earthquake
2023-01-18T15:54:46.484Z,mww,"107 km S of Żurrieq, Malta",earthquake
2023-01-18T15:43:30.596Z,mb,Molucca Sea,earthquake
2023-01-18T14:55:50.971Z,mb,"16 km SSE of Khowy, Iran",earthquake
2023-01-18T14:21:40.036Z,mb,"156 km NW of Tobelo, Indonesia",earthquake
2023-01-18T14:13:03.356Z,mb,"96 km S of Żurrieq, Malta",earthquake
2023-01-18T13:55:29.254Z,mb,"154 km NW of Tobelo, Indonesia",earthquake
2023-01-18T13:39:46.149Z,mb,"163 km NW of Tobelo, Indonesia",earthquake
2023-01-18T13:35:12.451Z,mb,"150 km NW of Tobelo, Indonesia",earthquake
2023-01-18T11:06:53.603Z,mb,Mid-Indian Ridge,earthquake
2023-01-18T10:42:40.971Z,mb,"13 km SW of Khowy, Iran",earthquake
2023-01-18T10:08:12.816Z,mww,Turkey-Iran border region,earthquake
2023-01-18T09:39:07.545Z,mb,"155 km NW of Tobelo, Indonesia",earthquake
2023-01-18T09:09:05.320Z,ml,"16 km E of Naalehu, Hawaii",earthquake
2023-01-18T08:01:26.730Z,mb,"143 km NW of Tobelo, Indonesia",earthquake
2023-01-18T07:29:00.189Z,mb,"Near the coast of Coquimbo, Chile",earthquake
2023-01-18T07:28:50.880Z,ml,"24km NNW of Tehachapi, CA",earthquake
2023-01-18T07:20:21.754Z,mb,"149 km NNW of Tobelo, Indonesia",earthquake
2023-01-18T07:00:34.116Z,mb,"159 km NW of Tobelo, Indonesia",earthquake
2023-01-18T06:30:27.413Z,ml,"39 km SSE of Cantwell, Alaska",earthquake
2023-01-18T06:19:13.488Z,mb,Molucca Sea,earthquake
2023-01-18T06:06:11.317Z,mwc,"153 km NW of Tobelo, Indonesia",earthquake
2023-01-18T05:57:19.580Z,md,"3 km SW of Indios, Puerto Rico",earthquake
2023-01-18T05:33:54.470Z,md,"3 km SSW of Cayey, Puerto Rico",earthquake
2023-01-18T04:51:36.954Z,mb,"11 km ENE of Sabang Indan, Philippines",earthquake
2023-01-18T04:33:26.564Z,mb,"southwestern Ryukyu Islands, Japan",earthquake
2023-01-18T04:21:57.431Z,mb,"104 km S of Żurrieq, Malta",earthquake
2023-01-18T04:17:06.969Z,mb,north of Ascension Island,earthquake
2023-01-18T04:06:02.456Z,mb,"Kepulauan Batu, Indonesia",earthquake
2023-01-18T04:05:22.800Z,md,"3 km S of Guánica, Puerto Rico",earthquake
2023-01-18T03:58:23.726Z,mb,"128 km NW of Sola, Vanuatu",earthquake
2023-01-18T03:46:24.171Z,ml,"2 km W of Meadow Lakes, Alaska",earthquake
2023-01-18T03:40:50.560Z,ml,"14 km WSW of Carmen, Oklahoma",earthquake
2023-01-18T03:26:32.922Z,mb,"11 km ESE of Hirara, Japan",earthquake
2023-01-18T02:20:02.867Z,mb,"6 km SE of Río Bravo, Guatemala",earthquake
2023-01-18T01:57:20.960Z,mb,"46 km SSW of Kangding, China",earthquake
2023-01-18T01:54:23.480Z,ml,"61 km S of Whites City, New Mexico",earthquake
2023-01-18T01:46:55.746Z,mb,"267 km E of Port Blair, India",earthquake
2023-01-18T01:41:34.352Z,ml,"Fox Islands, Aleutian Islands, Alaska",earthquake
2023-01-18T00:56:36.983Z,mb,"34 km NE of Mercedes, Philippines",earthquake
2023-01-18T00:34:44.767Z,mww,"61 km SSE of Gorontalo, Indonesia",earthquake
2023-01-18T00:20:04.413Z,mb,off the coast of Central America,earthquake
2023-01-18T00:17:14.699Z,ml,"5 km E of Hennessey, Oklahoma",earthquake
2023-01-17T22:11:11.182Z,mb,"Minahasa, Sulawesi, Indonesia",earthquake
2023-01-17T22:05:11.580Z,mb,"13 km SW of Pondaguitan, Philippines",earthquake
2023-01-17T21:42:33.761Z,mb,"40 km SSW of Popondetta, Papua New Guinea",earthquake
2023-01-17T20:46:36.968Z,mb,Tonga region,earthquake
2023-01-17T19:42:35.040Z,mb,"103 km SSW of Żurrieq, Malta",earthquake
2023-01-17T19:08:33.087Z,mb,"Atacama, Chile",earthquake
2023-01-17T18:40:00.409Z,mb,"53 km SSW of Atico, Peru",earthquake
2023-01-17T18:39:22.230Z,mb,"15 km NNE of Sabang Indan, Philippines",earthquake
2023-01-17T18:28:06.338Z,ml,"56 km E of Pedro Bay, Alaska",earthquake
2023-01-17T18:05:42.309Z,mb,"96 km NNE of Taltal, Chile",earthquake
2023-01-17T17:43:06.181Z,mb,"14 km S of Jūybār, Iran",earthquake
2023-01-17T17:40:58.250Z,mww,Azores Islands region,earthquake
2023-01-17T16:45:49.021Z,mb,"42 km N of Pucallpa, Peru",earthquake
2023-01-17T16:35:26.784Z,ml,"9 km SE of Bancroft, Idaho",earthquake
2023-01-17T15:21:19.545Z,mb,"25 km N of Ruteng, Indonesia",earthquake
2023-01-17T14:57:00.990Z,md,"2 km NNE of Orocovis, Puerto Rico",earthquake
2023-01-17T14:12:33.380Z,md,Virgin Islands region,earthquake
2023-01-17T13:39:00.079Z,mb,"Kyushu, Japan",earthquake
2023-01-17T13:13:57.910Z,mb,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-17T12:59:29.589Z,mb,"56 km ESE of Koshima, Japan",earthquake
2023-01-17T11:53:26.414Z,mb,"69 km SW of Cañete, Chile",earthquake
2023-01-17T11:35:38.530Z,md,"0 km SSE of Fuig, Puerto Rico",earthquake
2023-01-17T11:18:11.783Z,ml,"53 km NE of Pedro Bay, Alaska",earthquake
2023-01-17T10:35:29.924Z,ml,"48 km ESE of Port Alsworth, Alaska",earthquake
2023-01-17T09:59:25.642Z,mb,"63 km W of Tarauacá, Brazil",earthquake
2023-01-17T09:55:23.710Z,md,"1 km SSE of Magas Arriba, Puerto Rico",earthquake
2023-01-17T09:47:59.525Z,mb,"78 km WSW of Abepura, Indonesia",earthquake
2023-01-17T09:40:38.044Z,mb,southern East Pacific Rise,earthquake
2023-01-17T09:38:48.034Z,mb,Samoa Islands region,earthquake
2023-01-17T09:22:17.850Z,md,"75 km NE of Punta Cana, Dominican Republic",earthquake
2023-01-17T09:08:05.370Z,md,"73km W of Petrolia, CA",earthquake
2023-01-17T08:28:17.720Z,md,"1 km SW of Guánica, Puerto Rico",earthquake
2023-01-17T08:07:48.550Z,md,Puerto Rico region,earthquake
2023-01-17T07:37:56.336Z,mb,"29 km N of Asahikawa, Japan",earthquake
2023-01-17T06:19:02.843Z,mb,north of Svalbard,earthquake
2023-01-17T04:50:45.368Z,mb,"125 km SW of Padang, Indonesia",earthquake
2023-01-17T04:48:15.283Z,ml,Southeastern Alaska,earthquake
2023-01-17T04:36:12.673Z,mb,"south of Java, Indonesia",earthquake
2023-01-17T04:11:56.797Z,mb,Kermadec Islands region,earthquake
2023-01-17T03:19:11.430Z,md,Puerto Rico region,earthquake
2023-01-17T03:07:54.116Z,mb,"155 km SSW of Ambon, Indonesia",earthquake
2023-01-17T02:38:43.926Z,mb,"Izu Islands, Japan region",earthquake
2023-01-17T02:09:35.866Z,mb,"37 km SE of Ambon, Indonesia",earthquake
2023-01-17T01:49:09.000Z,md,"11km SSW of Rio Dell, CA",earthquake
2023-01-17T01:00:19.418Z,mb,Southwest Indian Ridge,earthquake
2023-01-17T00:06:19.140Z,mb,"36 km SSW of Port-Vila, Vanuatu",earthquake
2023-01-16T23:30:56.910Z,md,"68 km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-16T23:27:46.110Z,ml,"9 km ENE of Pāhala, Hawaii",earthquake
2023-01-16T23:13:36.510Z,md,"16km WSW of Ferndale, CA",earthquake
2023-01-16T21:57:38.829Z,mww,"22 km NNE of Sabang Indan, Philippines",earthquake
2023-01-16T21:30:07.953Z,mb,Santa Cruz Islands,earthquake
2023-01-16T20:54:59.952Z,mb,Banda Sea,earthquake
2023-01-16T20:54:54.831Z,mb,"15 km S of Lampa, Peru",earthquake
2023-01-16T20:20:12.456Z,mb,"34 km SW of Sairang, India",earthquake
2023-01-16T19:48:18.590Z,md,"17 km SSE of La Romana, Dominican Republic",earthquake
2023-01-16T19:08:52.429Z,mb,"45 km NE of Port-Olry, Vanuatu",earthquake
2023-01-16T18:24:31.520Z,md,Virgin Islands region,earthquake
2023-01-16T18:23:23.791Z,mb,"5 km SSW of Klos, Albania",earthquake
2023-01-16T17:43:27.373Z,ml,"10 km N of Meadow Lakes, Alaska",earthquake
2023-01-16T17:20:26.965Z,ml,"35 km W of Tatitlek, Alaska",earthquake
2023-01-16T17:18:10.256Z,mb,"115 km ENE of Nabire, Indonesia",earthquake
2023-01-16T17:13:43.491Z,mb,"Rat Islands, Aleutian Islands, Alaska",earthquake
2023-01-16T17:03:35.120Z,mb,West Chile Rise,earthquake
2023-01-16T16:42:35.110Z,md,"5 km WSW of Liborio Negron Torres, Puerto Rico",earthquake
2023-01-16T16:14:38.512Z,mb,"133 km NNW of Lorengau, Papua New Guinea",earthquake
2023-01-16T16:12:56.580Z,md,"57 km NNE of Vieques, Puerto Rico",earthquake
2023-01-16T15:47:40.574Z,mww,"81 km WSW of San Antonio de los Cobres, Argentina",earthquake
2023-01-16T14:02:58.753Z,mwr,"76 km E of Hualien City, Taiwan",earthquake
2023-01-16T14:02:39.514Z,mb,"83 km SW of Yonakuni, Japan",earthquake
2023-01-16T13:31:22.789Z,mb,"37 km W of Aitape, Papua New Guinea",earthquake
2023-01-16T13:10:03.973Z,mb,"35 km ESE of Nusa Dua, Indonesia",earthquake
2023-01-16T12:10:24.184Z,mb,"33 km N of Kushiro, Japan",earthquake
2023-01-16T11:44:59.521Z,mb,"158 km S of Hotan, China",earthquake
2023-01-16T11:43:18.410Z,mb,Guatemala,earthquake
2023-01-16T11:29:41.803Z,mb,"149 km S of Hotan, China",earthquake
2023-01-16T11:10:29.305Z,ml,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2023-01-16T10:15:09.455Z,mb,West Chile Rise,earthquake
2023-01-16T09:42:35.151Z,mb,"Izu Islands, Japan region",earthquake
2023-01-16T09:35:09.879Z,ml,"57 km NNE of Petersville, Alaska",earthquake
2023-01-16T07:50:32.314Z,mb,Chile-Bolivia border region,earthquake
2023-01-16T07:46:44.812Z,ml,"30 km SSE of Mina, Nevada",earthquake
2023-01-16T07:41:00.458Z,mwr,"Near the coast of Valparaiso, Chile",earthquake
2023-01-16T07:18:50.150Z,mb,"41 km SSW of La Libertad, El Salvador",earthquake
2023-01-16T07:12:28.705Z,mb,"38 km NNW of Port-Olry, Vanuatu",earthquake
2023-01-16T07:01:50.075Z,ml,"27 km NNE of Lake Minchumina, Alaska",earthquake
2023-01-16T04:49:52.130Z,mww,"Bonin Islands, Japan region",earthquake
2023-01-16T04:47:12.542Z,mww,"3 km S of Zapotitlán, Guatemala",earthquake
2023-01-16T04:20:56.021Z,ml,"123 km WSW of Akhiok, Alaska",earthquake
2023-01-16T03:51:36.346Z,mb,"171 km ENE of Lospalos, Timor Leste",earthquake
2023-01-16T03:43:37.950Z,md,"10km WSW of Toms Place, CA",earthquake
2023-01-16T02:57:20.300Z,ml,"3 km N of Mount Pleasant, Utah",earthquake
2023-01-16T02:52:39.250Z,ml,"3 km N of Mount Pleasant, Utah",earthquake
2023-01-16T02:05:13.310Z,ml,"98 km SW of Nikolski, Alaska",earthquake
2023-01-16T01:54:02.872Z,mb,"3 km E of Zapotitlán, Guatemala",earthquake
2023-01-16T01:24:49.440Z,md,"10 km S of Indios, Puerto Rico",earthquake
2023-01-16T00:47:11.250Z,md,"55 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2023-01-16T00:03:40.580Z,ml,"93 km SSE of Akutan, Alaska",earthquake
2023-01-15T23:55:32.663Z,mb,central Mid-Atlantic Ridge,earthquake
2023-01-15T23:21:28.480Z,md,Mona Passage,earthquake
2023-01-15T23:07:53.810Z,mww,"7 km NW of Atiquizaya, El Salvador",earthquake
2023-01-15T22:51:35.920Z,ml,"21km ENE of Le Grand, CA",earthquake
2023-01-15T22:29:58.919Z,mww,"40 km SE of Singkil, Indonesia",earthquake
2023-01-15T22:25:37.664Z,mb,Banda Sea,earthquake
2023-01-15T21:46:29.715Z,mb,"eastern Sichuan, China",earthquake
2023-01-15T21:45:41.552Z,mb,Albania,earthquake
2023-01-15T21:37:21.578Z,mb,Albania,earthquake
2023-01-15T20:12:53.243Z,ml,"34 km SE of Malaga, New Mexico",earthquake
2023-01-15T19:47:40.472Z,mb,west of Macquarie Island,earthquake
2023-01-15T19:41:51.878Z,mb,"129 km S of Kokopo, Papua New Guinea",earthquake
2023-01-15T18:48:41.232Z,mb,south of the Fiji Islands,earthquake
2023-01-15T18:21:38.233Z,ml,"50 km SSE of Whites City, New Mexico",earthquake
2023-01-15T17:59:19.869Z,mb,"17 km SE of Córdoba, Colombia",earthquake
2023-01-15T17:57:31.090Z,md,Mona Passage,earthquake
2023-01-15T17:56:00.369Z,mb,Easter Island region,earthquake
2023-01-15T17:38:02.230Z,mb,"132 km E of Madang, Papua New Guinea",earthquake
2023-01-15T17:36:47.239Z,mb,"75 km ENE of Levuka, Fiji",earthquake
2023-01-15T17:09:39.111Z,mb,south of the Fiji Islands,earthquake
2023-01-15T16:57:02.957Z,ml,"33 km WSW of Womens Bay, Alaska",earthquake
2023-01-15T16:25:27.570Z,mb,"93 km E of Mutsu, Japan",earthquake
2023-01-15T15:59:39.864Z,mb,"80 km N of Ternate, Indonesia",earthquake
2023-01-15T14:10:32.657Z,ml,"50 km SSE of Whites City, New Mexico",earthquake
2023-01-15T13:55:16.858Z,mb,"115 km ENE of Murghob, Tajikistan",earthquake
2023-01-15T13:15:39.780Z,mb,Kuril Islands,earthquake
2023-01-15T12:28:15.040Z,mb,"Leyte, Philippines",earthquake
2023-01-15T12:05:26.120Z,ml,"14 km N of Kukuihaele, Hawaii",earthquake
2023-01-15T12:04:17.421Z,mww,"22 km WNW of Port-Olry, Vanuatu",earthquake
2023-01-15T11:37:36.959Z,mww,"58 km ENE of Hirara, Japan",earthquake
2023-01-15T11:32:35.700Z,ml,"7km ENE of Coso Junction, CA",earthquake
2023-01-15T11:27:15.870Z,mb,Central Peru,earthquake
2023-01-15T09:37:11.920Z,md,"16km WNW of Lopez Point, CA",earthquake
2023-01-15T09:08:55.891Z,ml,"46 km SSW of Skwentna, Alaska",earthquake
2023-01-15T08:43:28.700Z,md,Puerto Rico region,earthquake
2023-01-15T07:51:39.185Z,mb,"96 km SE of Lata, Solomon Islands",earthquake
2023-01-15T07:42:44.761Z,mb,northern Mid-Atlantic Ridge,earthquake
2023-01-15T07:32:17.694Z,mb,"128 km NW of Ternate, Indonesia",earthquake
2023-01-15T06:41:36.190Z,md,"31 km SE of Boca de Yuma, Dominican Republic",earthquake
2023-01-15T06:18:24.989Z,mb,"Maug Islands region, Northern Mariana Islands",earthquake
2023-01-15T05:52:49.970Z,md,Puerto Rico,earthquake
2023-01-15T05:32:27.543Z,mww,"99 km NE of Norsup, Vanuatu",earthquake
2023-01-15T04:42:15.080Z,mww,"Izu Islands, Japan region",earthquake
2023-01-15T04:32:55.560Z,mb,"23 km SE of Port-Vila, Vanuatu",earthquake
2023-01-15T04:03:06.634Z,mb,"7 km WSW of Mandalay, Myanmar",earthquake
2023-01-15T03:36:28.193Z,mb,"14 km NE of Doğanyol, Turkey",earthquake
2023-01-15T03:35:31.271Z,mb,"263 km NNE of Lospalos, Timor Leste",earthquake
2023-01-15T02:37:57.668Z,mb,offshore Honduras,earthquake
2023-01-15T02:11:03.666Z,mb,Vanuatu,earthquake
2023-01-15T02:03:06.891Z,ml,"54 km S of Whites City, New Mexico",earthquake
2023-01-15T01:28:40.000Z,ml,"5 km NW of Pāhala, Hawaii",earthquake
2023-01-15T00:18:02.520Z,md,"24 km NNE of Dorado, Puerto Rico",earthquake
2023-01-14T22:45:32.759Z,mb,"221 km WNW of Sola, Vanuatu",earthquake
2023-01-14T22:15:01.223Z,mb,"114 km NW of Ternate, Indonesia",earthquake
2023-01-14T20:47:26.598Z,mb,"108 km NNE of Cabodiongan, Philippines",earthquake
2023-01-14T20:32:18.307Z,mb,"4 km NNE of Ciputat, Indonesia",earthquake
2023-01-14T20:25:39.375Z,ml,"48 km W of Mentone, Texas",earthquake
2023-01-14T20:19:25.490Z,ml,"141 km SE of Akutan, Alaska",earthquake
2023-01-14T20:09:51.057Z,mb,"177 km WSW of Ternate, Indonesia",earthquake
2023-01-14T19:54:29.985Z,mb,"119 km SSE of Ust’-Kamchatsk Staryy, Russia",earthquake
2023-01-14T19:53:40.301Z,mb,Prince Edward Islands region,earthquake
2023-01-14T19:40:26.204Z,mb,"72 km E of Jiufen, Taiwan",earthquake
2023-01-14T19:34:07.631Z,mb,Celebes Sea,earthquake
2023-01-14T19:28:12.327Z,mb,"103 km W of Bengkulu, Indonesia",earthquake
2023-01-14T18:18:29.873Z,mb,"13 km NNW of Jordán, Colombia",earthquake
2023-01-14T17:55:46.849Z,ml,"36 km WSW of Mentone, Texas",earthquake
2023-01-14T16:53:11.291Z,mb,"Maug Islands region, Northern Mariana Islands",earthquake
2023-01-14T16:06:47.643Z,mb,"238 km E of Levuka, Fiji",earthquake
2023-01-14T14:31:25.717Z,mww,"38 km W of Port-Olry, Vanuatu",earthquake
2023-01-14T13:43:13.203Z,mb,"117 km SSE of Panguna, Papua New Guinea",earthquake
2023-01-14T12:43:09.389Z,mb,"Crete, Greece",earthquake
2023-01-14T11:58:44.852Z,mb,"75 km WSW of Ovalle, Chile",earthquake
2023-01-14T11:19:29.650Z,ml,"5 km NE of Pāhala, Hawaii",earthquake
2023-01-14T10:27:02.252Z,ml,western Texas,earthquake
2023-01-14T09:00:03.330Z,ml,"82 km WSW of Unalaska, Alaska",earthquake
2023-01-14T08:02:28.528Z,mb,"172 km NNE of Nagqu, China",earthquake
2023-01-14T07:39:32.922Z,mb,Russia-Mongolia border region,earthquake
